[2026-06-12T12:53:46.218Z] [INFO] | Source: infoLog: [Stability] Initializing stability systems
[2026-06-12T12:53:46.218Z] [INFO] | Source: infoLog: [SessionStability] Starting health monitoring
[2026-06-12T12:53:46.274Z] [INFO] | Source: infoLog: [Stability] Stability systems initialized
[2026-06-12T12:53:46.275Z] [INFO] | Source: infoLog: [AutoRecovery] Starting monitoring
[2026-06-12T12:53:46.275Z] [INFO] | Source: infoLog: Stability systems initialized successfully
[2026-06-12T12:53:46.276Z] [INFO] | Source: infoLog: [UpdateManager] Initializing Claude update manager
[2026-06-12T12:53:55.785Z] [INFO] | Source: infoLog: Claude update manager initialized
[2026-06-12T12:54:06.264Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.264Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.264Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.265Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.265Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.265Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.266Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.266Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.266Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.267Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.267Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.268Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.268Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.268Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.269Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.269Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.269Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.270Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.270Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.270Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.271Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.271Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.271Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.272Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.272Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.272Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.273Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.273Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.274Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.274Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.274Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.275Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.275Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.276Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.276Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.276Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.277Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.277Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.278Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.278Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.279Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.280Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.280Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.281Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.281Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.282Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.282Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.282Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.283Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.283Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.283Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.284Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.284Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.285Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.285Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.285Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.285Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.286Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.287Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.287Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.288Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.288Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.288Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.289Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.289Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.289Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.290Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.290Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.291Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.291Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.291Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.292Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.292Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.292Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.293Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.293Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.293Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.294Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.294Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.294Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.295Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.295Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.295Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.296Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.296Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.296Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.297Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.297Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.297Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.298Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.298Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.298Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.299Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.299Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.299Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.299Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.300Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.300Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.300Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.301Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.301Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.301Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.302Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.302Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.302Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.302Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.303Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.303Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.303Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.303Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.304Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.304Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.304Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.305Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.305Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.305Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.306Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.306Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.306Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.307Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.307Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.307Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.307Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.308Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.308Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.308Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.308Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.309Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.309Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.309Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.310Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.310Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.310Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.311Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.311Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.311Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.311Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.312Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.312Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.312Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.312Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.312Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.313Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.313Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.313Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.313Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:06.314Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
